,Gender,Age,Socioeconomic Status
3360,Female,16.100044396316928,Very Affluent
3361,Female,47.612655623659194,Very Affluent
3362,Male,18.96971092382665,Very Affluent
3363,Male,30.174278867658913,Average
3364,Male,20.910892689086324,Affluent
3365,Female,51.83307979270823,Disadvantaged
3366,Male,29.297720677697743,Very Disadvantaged
3367,Male,37.65500957058903,Affluent
3368,Female,40.899250964859775,Very Affluent
3369,Male,28.455638265898312,Average
3370,Female,39.107180068984306,Affluent
3371,Male,19.99206437314922,Very Disadvantaged
3372,Female,90.81754815466695,Very Affluent
3373,Female,53.02908734973566,Disadvantaged
3374,Female,57.139252846960545,Disadvantaged
3375,Male,31.23129922886715,Affluent
3376,Male,38.78726222378559,Very Affluent
3377,Female,21.306769718511795,Very Disadvantaged
3378,Female,81.71502958425866,Average
3379,Female,63.01710076054614,Very Affluent
3380,Male,41.00419755642359,Very Disadvantaged
3381,Female,34.88471580179969,Very Affluent
3382,Female,25.158736229694664,Very Disadvantaged
3383,Male,18.96387011530362,Disadvantaged
3384,Male,44.35505327008136,Very Affluent
3385,Male,39.17028848875867,Very Affluent
3386,Female,26.885577584476465,Very Disadvantaged
3387,Female,15.505086042636691,Very Affluent
3388,Male,54.318595331956985,Very Disadvantaged
3389,Female,32.30749931854727,Very Affluent
3390,Female,58.26991961869232,Very Disadvantaged
3391,Male,69.5735830632706,Average
3392,Female,81.73360042117142,Very Affluent
3393,Female,45.270908737300935,Very Affluent
3394,Female,58.62768843516482,Affluent
3395,Female,43.465492374448345,Affluent
3396,Female,29.31957142919427,Affluent
3397,Male,34.60673868601148,Very Affluent
3398,Female,25.262604412817126,Very Disadvantaged
3399,Male,20.647545622039626,Disadvantaged
3400,Female,76.81290434089566,Very Affluent
3401,Female,41.17779895439817,Affluent
3402,Male,47.72798904653385,Very Disadvantaged
3403,Female,54.79176104491634,Average
3404,Female,43.29662205759376,Very Disadvantaged
3405,Male,67.25666737945443,Very Affluent
3406,Male,16.024239771996204,Affluent
3407,Male,40.692901670373026,Disadvantaged
3408,Female,19.65671074247738,Disadvantaged
3409,Male,44.498874475202435,Average
3410,Female,42.0199088537595,Very Disadvantaged
3411,Female,37.186721463677756,Disadvantaged
3412,Male,44.57941651730525,Affluent
3413,Female,60.45835328086753,Very Affluent
3414,Female,18.77366414096858,Very Affluent
3415,Male,16.50091536494147,Average
3416,Male,36.434314593815735,Very Disadvantaged
3417,Female,54.11446261948727,Very Affluent
3418,Female,22.298467157992192,Disadvantaged
3419,Female,67.21424986385054,Very Affluent
3420,Male,46.057339800436964,Affluent
3421,Female,45.94225588247899,Very Disadvantaged
3422,Male,29.16311193746546,Very Affluent
3423,Male,57.552317670574396,Disadvantaged
3424,Male,26.432061420067775,Affluent
3425,Female,49.63037767777517,Affluent
3426,Male,43.70840496195443,Very Disadvantaged
3427,Male,42.39476101087541,Affluent
3428,Male,57.978412152321326,Disadvantaged
3429,Male,51.898746374692635,Affluent
3430,Male,48.92021253094805,Very Affluent
3431,Male,38.42016562317346,Very Affluent
3432,Female,55.37666473675178,Affluent
3433,Male,21.541487653511318,Average
3434,Female,42.77688012494025,Very Disadvantaged
3435,Female,50.40545086962803,Disadvantaged
3436,Male,24.374825269917096,Affluent
3437,Male,39.88205654559184,Very Disadvantaged
3438,Female,79.65799492321543,Very Disadvantaged
3439,Female,29.798280053497866,Very Affluent
3440,Male,34.479615316126434,Very Affluent
3441,Female,53.31825296185008,Very Affluent
3442,Female,62.66890434832281,Affluent
3443,Male,37.330981151873196,Affluent
3444,Male,36.2964437363523,Very Affluent
3445,Male,58.5795693440745,Average
3446,Male,20.95227086893777,Very Affluent
3447,Female,72.54331202990468,Affluent
3448,Female,48.68650079154288,Disadvantaged
3449,Male,45.689552518765225,Disadvantaged
3450,Female,38.16967516508012,Very Affluent
3451,Female,23.92537344955688,Average
3452,Female,52.779100852073796,Affluent
3453,Female,17.199358263190227,Very Affluent
3454,Female,31.35810546511334,Average
3455,Male,46.71434508229559,Affluent
3456,Female,46.1130007393184,Average
3457,Female,28.589278322419652,Very Disadvantaged
3458,Female,71.5164758228307,Disadvantaged
3459,Male,73.23468288105269,Very Disadvantaged
3460,Male,65.39888368079653,Affluent
3461,Female,26.63102003587531,Disadvantaged
3462,Female,36.376400301425704,Average
3463,Male,24.975409395874614,Affluent
3464,Female,46.839427627552126,Very Affluent
3465,Male,39.518374932122065,Very Affluent
3466,Female,35.70682012186693,Disadvantaged
3467,Male,25.332557171321696,Average
3468,Female,54.70548716319958,Affluent
3469,Female,15.313551549531734,Average
3470,Female,50.31888039382572,Average
3471,Female,42.46465096163766,Disadvantaged
3472,Female,42.642744507242305,Very Affluent
3473,Female,48.69400346868315,Affluent
3474,Male,17.27266597159643,Average
3475,Male,50.035919843642716,Very Disadvantaged
3476,Female,19.694466858584548,Very Affluent
3477,Male,35.00817097015947,Average
3478,Male,37.23285934204965,Very Affluent
3479,Male,39.0617910294371,Disadvantaged
3480,Female,52.12170353095519,Very Affluent
3481,Female,43.481094106061924,Very Affluent
3482,Female,25.484711662320876,Very Affluent
3483,Male,33.14138110708934,Very Disadvantaged
3484,Male,29.13656075168506,Affluent
3485,Female,45.77187145203815,Very Disadvantaged
3486,Male,30.418059219660613,Disadvantaged
3487,Male,65.94834056810359,Affluent
3488,Female,79.75561049821985,Very Disadvantaged
3489,Male,43.30939526427609,Average
3490,Female,60.101603511922605,Very Disadvantaged
3491,Male,38.347099115774625,Average
3492,Female,35.96749882106758,Disadvantaged
3493,Female,59.5027625426758,Affluent
3494,Male,48.41177412229008,Average
3495,Male,64.19411476822745,Very Disadvantaged
3496,Female,41.38224146779306,Average
3497,Male,38.08480976312923,Affluent
3498,Female,72.18808205827801,Disadvantaged
3499,Male,35.153713242325935,Very Affluent
3500,Female,33.89084883276082,Disadvantaged
3501,Male,39.63025017175697,Average
3502,Female,52.10981424513213,Disadvantaged
3503,Female,38.804045488943494,Average
3504,Female,91.86864246669813,Average
3505,Male,55.12081584692623,Affluent
3506,Female,89.67662092676284,Average
3507,Male,33.507517079248714,Very Disadvantaged
3508,Male,31.037205553197875,Affluent
3509,Female,55.652692161110636,Very Disadvantaged
3510,Male,42.88917765918371,Average
3511,Male,27.38273256568998,Affluent
3512,Female,56.606350318519446,Average
3513,Female,48.56243822283675,Very Affluent
3514,Male,22.248496908461064,Average
3515,Female,89.1797828976266,Disadvantaged
3516,Male,37.75970957399355,Very Affluent
3517,Female,22.81043501409416,Average
3518,Male,27.808901902851286,Affluent
3519,Female,42.02145612582824,Disadvantaged
3520,Male,27.867866591538757,Average
3521,Male,46.216849489055605,Affluent
3522,Female,48.94633222269866,Disadvantaged
3523,Male,23.047643301851473,Affluent
3524,Female,43.27494493719019,Very Affluent
3525,Male,63.69403363080022,Affluent
3526,Female,69.636974719855,Affluent
3527,Female,40.605776887128904,Average
3528,Female,40.29663840118549,Very Disadvantaged
3529,Male,48.879439071107555,Very Affluent
3530,Female,57.126295879355865,Very Disadvantaged
3531,Female,44.10692839661152,Very Affluent
3532,Female,21.233085991806718,Average
3533,Male,47.09990913176826,Very Disadvantaged
3534,Male,40.44817301884635,Average
3535,Female,57.39882168164979,Affluent
3536,Male,39.706776970627665,Very Affluent
3537,Female,34.20512639122731,Disadvantaged
3538,Female,45.833902831502684,Very Affluent
3539,Female,68.65755923525175,Affluent
3540,Female,50.830375198329605,Affluent
3541,Female,36.78936753479711,Affluent
3542,Male,24.003163240820708,Disadvantaged
3543,Male,84.29316766024245,Disadvantaged
3544,Male,21.588750764582446,Affluent
3545,Male,25.94174000331614,Average
3546,Male,27.886478776236125,Disadvantaged
3547,Male,23.960203158454306,Very Affluent
3548,Female,23.416623475728375,Very Disadvantaged
3549,Male,33.07888629221757,Very Affluent
3550,Female,61.54210781885506,Very Disadvantaged
3551,Male,36.55079122859566,Average
3552,Male,20.642444285510226,Affluent
3553,Female,44.46743876853011,Very Affluent
3554,Female,47.75090237207652,Very Affluent
3555,Male,22.676957389367885,Affluent
3556,Male,51.93523754343896,Affluent
3557,Male,66.8221188187696,Average
3558,Female,30.40504078377053,Very Affluent
3559,Female,32.6859945675119,Affluent
3560,Male,64.04110263354703,Very Affluent
3561,Female,50.44432427479261,Average
3562,Male,33.22957799413161,Very Disadvantaged
3563,Female,50.50867005426807,Disadvantaged
3564,Male,43.08859390212935,Affluent
3565,Male,41.43894823695834,Very Affluent
3566,Male,65.41754705252232,Very Affluent
3567,Male,56.53486329449309,Average
3568,Male,37.2054693314874,Very Disadvantaged
3569,Male,68.6588670102687,Affluent
3570,Female,25.962678906776013,Very Affluent
3571,Female,44.999869585226485,Affluent
3572,Female,54.41103789657199,Very Disadvantaged
3573,Female,37.044698782495836,Average
3574,Male,53.535641820062615,Very Affluent
3575,Female,42.34228004962049,Very Disadvantaged
3576,Female,87.13727849262847,Very Disadvantaged
3577,Female,33.480020659329334,Very Affluent
3578,Female,61.60472104438925,Disadvantaged
3579,Female,43.70331955312771,Very Affluent
3580,Male,46.355697123611236,Very Affluent
3581,Female,33.3388302247705,Disadvantaged
3582,Male,16.107087734323592,Very Disadvantaged
3583,Female,39.16349103646905,Very Affluent
3584,Male,28.663781116161704,Average
3585,Male,63.57753588476699,Affluent
3586,Male,18.077456976734123,Average
3587,Male,27.020982721375482,Affluent
3588,Female,18.146442535109056,Very Affluent
3589,Male,19.390703317588702,Very Affluent
3590,Female,48.247513954802635,Very Affluent
3591,Male,44.9918938532759,Disadvantaged
3592,Female,48.2120598685647,Very Disadvantaged
3593,Male,38.31021846446811,Very Affluent
3594,Female,29.479635952951497,Very Affluent
3595,Male,60.33166952427544,Affluent
3596,Female,42.74804065685701,Affluent
3597,Male,44.43259716062525,Average
3598,Male,32.350182030413514,Disadvantaged
3599,Male,22.720190060215653,Very Affluent
3600,Male,61.68599608154139,Very Disadvantaged
3601,Male,46.4618678363351,Affluent
3602,Male,64.17928176491324,Disadvantaged
3603,Male,29.862243704526364,Average
3604,Female,32.99951995416597,Very Disadvantaged
3605,Female,57.45365682246687,Average
3606,Male,66.8434409491429,Average
3607,Female,68.33703342658188,Very Affluent
3608,Male,41.581019315729286,Very Disadvantaged
3609,Male,77.79619012862581,Very Affluent
3610,Male,52.72452395052012,Very Affluent
3611,Female,55.017903686979025,Affluent
3612,Female,73.39060104913824,Affluent
3613,Female,35.078501347053255,Very Affluent
3614,Male,64.55699546167999,Very Disadvantaged
3615,Male,50.90569167039048,Average
3616,Female,40.55094861588734,Disadvantaged
3617,Female,27.761155813682038,Affluent
3618,Female,29.45905574691885,Very Affluent
3619,Female,51.195575625341604,Very Affluent
3620,Male,36.18506670474096,Disadvantaged
3621,Male,30.877933698263995,Disadvantaged
3622,Male,31.087643454813794,Very Disadvantaged
3623,Male,62.297027238502025,Very Disadvantaged
3624,Male,21.736144253690334,Affluent
3625,Female,76.86920378028452,Very Disadvantaged
3626,Male,58.872615005319155,Affluent
3627,Female,46.10214309754664,Affluent
3628,Female,16.486696221607325,Average
3629,Female,60.159635253421165,Very Disadvantaged
3630,Male,64.26941593680061,Average
3631,Male,45.03204215159138,Very Disadvantaged
3632,Male,60.17683687799235,Disadvantaged
3633,Female,56.705575301532235,Disadvantaged
3634,Male,22.634903959856842,Average
3635,Male,29.422796525774213,Average
3636,Male,30.630441985322832,Very Disadvantaged
3637,Male,17.550587835098103,Affluent
3638,Male,32.98533089294102,Average
3639,Female,18.497460628203463,Very Disadvantaged
3640,Male,33.02801775977909,Disadvantaged
3641,Female,27.686858813589957,Very Disadvantaged
3642,Female,34.8736746303206,Very Disadvantaged
3643,Female,67.25283352228973,Disadvantaged
3644,Male,33.58288364152147,Average
3645,Female,60.30663153603879,Average
3646,Female,27.92387420842147,Disadvantaged
3647,Female,20.55837243094094,Very Disadvantaged
3648,Male,68.23777663233477,Very Disadvantaged
3649,Female,26.82056956297781,Average
3650,Female,52.32490868808992,Average
3651,Male,31.8484921751886,Affluent
3652,Female,58.67263490975967,Very Affluent
3653,Male,23.600213232851157,Very Affluent
3654,Female,61.15166050079724,Disadvantaged
3655,Male,21.881108148606053,Disadvantaged
3656,Female,60.90534707527085,Very Disadvantaged
3657,Male,45.09806822957098,Very Disadvantaged
3658,Male,80.5030831731874,Very Affluent
3659,Male,40.58788311190828,Very Affluent
3660,Female,48.131045035401264,Very Disadvantaged
3661,Male,24.96252940094257,Average
3662,Male,58.71547210626783,Very Affluent
3663,Male,29.850345716399886,Very Affluent
3664,Male,62.66907811351429,Average
3665,Female,33.2956728509302,Very Affluent
3666,Male,34.59773583708875,Very Affluent
3667,Male,24.577499578193517,Very Affluent
3668,Female,39.654181375761205,Affluent
3669,Female,41.39742866182056,Very Affluent
3670,Male,58.38190994305339,Very Affluent
3671,Female,38.29573743559771,Disadvantaged
3672,Male,32.488954131187654,Disadvantaged
3673,Male,35.916183677742836,Disadvantaged
3674,Female,42.32452974046919,Very Affluent
3675,Male,29.46130888895324,Very Affluent
3676,Male,60.84302491936055,Disadvantaged
3677,Male,44.87497640354396,Very Disadvantaged
3678,Female,42.06640974254447,Very Disadvantaged
3679,Male,65.45011173924252,Very Affluent
3680,Female,47.70251413137209,Disadvantaged
3681,Female,16.124408269684114,Very Disadvantaged
3682,Female,34.71072847014617,Very Affluent
3683,Male,55.72296033495073,Average
3684,Female,38.270008186095566,Disadvantaged
3685,Male,33.90590510157196,Very Affluent
3686,Male,39.22684682889144,Very Affluent
3687,Female,61.026558587112106,Very Affluent
3688,Male,33.85584506104242,Very Affluent
3689,Female,30.94222062627237,Very Disadvantaged
3690,Male,38.65036505024948,Very Disadvantaged
3691,Female,64.46862044535415,Very Affluent
3692,Male,15.992320743806108,Very Affluent
3693,Female,46.25048705849139,Very Disadvantaged
3694,Male,28.767053145325,Very Affluent
3695,Female,20.932770911618185,Disadvantaged
3696,Male,46.35279389714889,Average
3697,Female,26.194072638396566,Affluent
3698,Male,53.56621018583016,Affluent
3699,Female,35.080014695919054,Very Affluent
3700,Female,73.0303151153712,Disadvantaged
3701,Male,50.05426420172057,Affluent
3702,Female,84.67805351287106,Very Affluent
3703,Male,80.0621109732628,Very Affluent
3704,Male,28.219815533471746,Average
3705,Male,38.02371326964878,Very Affluent
3706,Male,42.0155636892732,Average
3707,Male,74.07565332829489,Very Disadvantaged
3708,Female,71.16415647788293,Affluent
3709,Male,46.47458099963778,Affluent
3710,Female,29.833488373901396,Disadvantaged
3711,Male,56.54852456228028,Affluent
3712,Male,47.030595193710234,Very Disadvantaged
3713,Male,27.502571278454102,Average
3714,Female,57.36122571641896,Disadvantaged
3715,Male,31.207513134343174,Average
3716,Male,57.03359489684088,Average
3717,Female,28.387892737568826,Disadvantaged
3718,Female,83.30276671095999,Disadvantaged
3719,Male,34.267908107014776,Very Disadvantaged
3720,Female,26.662185537514176,Average
3721,Female,49.34867176473842,Very Affluent
3722,Male,55.862014489344325,Very Affluent
3723,Male,50.32879917669189,Very Affluent
3724,Female,39.423241065690334,Affluent
3725,Female,31.71487370757755,Average
3726,Male,37.57459346495123,Disadvantaged
3727,Female,30.495167683444244,Average
3728,Female,48.209146861181914,Average
3729,Female,56.16429823918061,Average
3730,Male,40.940286338159034,Average
3731,Male,34.618824106676335,Very Disadvantaged
3732,Female,32.05935946611781,Average
3733,Female,46.27491651222244,Very Disadvantaged
3734,Female,21.457694999517194,Very Disadvantaged
3735,Female,28.51530733909508,Disadvantaged
3736,Female,60.548367419642005,Affluent
3737,Female,36.200131108854634,Disadvantaged
3738,Male,20.11126767939872,Very Disadvantaged
3739,Female,46.55958679917302,Very Disadvantaged
3740,Male,22.76308641355531,Affluent
3741,Male,42.120001783958394,Affluent
3742,Female,41.17675886708134,Average
3743,Male,52.64961484717224,Very Disadvantaged
3744,Female,53.24336590934012,Very Disadvantaged
3745,Female,53.68445988231239,Average
3746,Male,32.45410360194229,Average
3747,Male,33.89314669764094,Very Affluent
3748,Female,44.13078631312575,Average
3749,Female,49.83303716498099,Very Affluent
3750,Female,38.046182365534776,Very Disadvantaged
3751,Male,46.64393918504512,Disadvantaged
3752,Female,34.53828342271906,Very Disadvantaged
3753,Male,42.0563262861972,Affluent
3754,Male,28.761094466931983,Very Disadvantaged
3755,Female,17.14548363033087,Affluent
3756,Male,52.437733831007044,Disadvantaged
3757,Female,29.069351070778367,Affluent
3758,Female,32.429858487020326,Affluent
3759,Male,55.5134158742965,Disadvantaged
3760,Male,60.84272799989006,Very Disadvantaged
3761,Male,22.954149120395172,Disadvantaged
3762,Male,38.37070038894911,Affluent
3763,Female,32.360830200552016,Disadvantaged
3764,Female,41.92479578109925,Average
3765,Male,38.372085584048044,Affluent
3766,Male,36.50311052445934,Affluent
3767,Female,20.55887353232121,Very Affluent
3768,Male,25.57946975198238,Average
3769,Female,55.19377714907455,Disadvantaged
3770,Male,42.16098438751099,Average
3771,Female,56.45527743823639,Very Disadvantaged
3772,Female,42.61826191249286,Disadvantaged
3773,Female,26.995799300674992,Average
3774,Male,55.748034620937815,Disadvantaged
3775,Male,46.33654011248779,Disadvantaged
3776,Male,21.192095033877543,Very Affluent
3777,Female,40.75874674423598,Average
3778,Female,20.575726297998454,Affluent
3779,Male,78.73955337618855,Very Affluent
3780,Female,28.8443229077574,Average
3781,Female,69.37581949953449,Disadvantaged
3782,Female,37.58198235631255,Average
3783,Male,54.338531948193264,Very Disadvantaged
3784,Male,47.63979803217148,Very Affluent
3785,Female,20.889868312584817,Very Affluent
3786,Male,51.13218940396924,Disadvantaged
3787,Male,16.080398410105538,Average
3788,Male,45.57999649483603,Affluent
3789,Female,38.93705952586279,Very Affluent
3790,Female,34.305873653097166,Very Disadvantaged
3791,Female,28.286903492334538,Average
3792,Male,56.55804367986586,Average
3793,Male,57.89412852237284,Average
3794,Female,40.74673441623768,Very Disadvantaged
3795,Female,59.93309249244274,Average
3796,Male,18.705918910505446,Average
3797,Female,33.74769510855868,Affluent
3798,Female,47.717559360392144,Affluent
3799,Female,57.20681512198413,Very Affluent
3800,Male,25.354926491065918,Affluent
3801,Female,45.99616484487995,Affluent
3802,Male,58.06946511415711,Very Affluent
3803,Male,39.84527405564791,Very Disadvantaged
3804,Female,73.49868894010493,Very Affluent
3805,Male,69.03183650126454,Very Affluent
3806,Male,42.071319149883834,Affluent
3807,Male,40.85403730809218,Affluent
3808,Male,15.463445551594567,Very Affluent
3809,Female,31.701119650077885,Average
3810,Male,40.24056032230162,Affluent
3811,Female,31.107988745635097,Affluent
3812,Female,58.772099890096754,Very Disadvantaged
3813,Male,56.987073634268214,Disadvantaged
3814,Male,37.01423495553099,Disadvantaged
3815,Female,51.89074274916583,Average
3816,Female,21.81206067272734,Disadvantaged
3817,Female,75.08765913976109,Very Affluent
3818,Male,16.50732835054814,Very Affluent
3819,Male,23.811985525766246,Very Disadvantaged
3820,Female,30.64294874318847,Affluent
3821,Male,30.53322793329627,Affluent
3822,Male,51.803747705094615,Affluent
3823,Female,67.45607862086479,Very Disadvantaged
3824,Female,45.275792582362115,Average
3825,Male,53.66175606328069,Average
3826,Male,17.328011618311464,Very Affluent
3827,Female,15.898031209447876,Very Affluent
3828,Male,21.54028003279366,Very Disadvantaged
3829,Female,42.03906980035883,Average
3830,Male,18.413025120672046,Disadvantaged
3831,Female,16.607359326674192,Disadvantaged
3832,Female,48.14505307440575,Very Disadvantaged
3833,Female,47.39291547106725,Average
3834,Male,59.74124823653439,Affluent
3835,Female,46.901199599447494,Very Affluent
3836,Female,28.324325386842084,Affluent
3837,Male,45.18652874499164,Very Disadvantaged
3838,Male,43.0081250330349,Average
3839,Female,46.70623483092908,Disadvantaged
3840,Female,30.052535437592283,Disadvantaged
3841,Female,36.22366667413227,Average
3842,Male,17.355955008415616,Very Disadvantaged
3843,Female,17.208386461550955,Very Disadvantaged
3844,Male,33.90532571021426,Average
3845,Male,44.357031074636446,Disadvantaged
3846,Female,34.222626290468085,Very Affluent
3847,Male,36.97331516936466,Affluent
3848,Female,62.33061014614971,Very Disadvantaged
3849,Male,74.83688466997107,Affluent
3850,Female,16.22895466701884,Average
3851,Female,36.139223856686314,Very Disadvantaged
3852,Female,47.92305882153467,Very Disadvantaged
3853,Female,51.43154644809964,Very Affluent
3854,Female,52.10233365876676,Very Disadvantaged
3855,Female,54.13423249111182,Affluent
3856,Male,65.13964910936443,Very Disadvantaged
3857,Female,44.14650279303492,Disadvantaged
3858,Female,26.420923997441996,Very Disadvantaged
3859,Female,30.90566526443612,Disadvantaged
3860,Male,20.76830188135756,Very Affluent
3861,Male,33.54271920277587,Very Affluent
3862,Male,43.68362398829665,Affluent
3863,Male,33.303068069634975,Very Disadvantaged
3864,Male,66.72274755441865,Disadvantaged
3865,Female,35.24251013190943,Very Affluent
3866,Male,28.613220839093515,Average
3867,Male,59.44850291296782,Average
3868,Female,60.44187138893059,Affluent
3869,Female,19.432882348870113,Very Affluent
3870,Female,51.15937960766733,Average
3871,Female,37.4480128444102,Affluent
3872,Male,26.64602938774335,Disadvantaged
3873,Male,55.545458454457226,Disadvantaged
3874,Female,45.41804277893556,Very Affluent
3875,Female,45.86526023465671,Very Disadvantaged
3876,Male,40.96208976270927,Disadvantaged
3877,Female,74.39433144115611,Average
3878,Female,45.24212923137006,Very Disadvantaged
3879,Male,33.28901650210937,Very Disadvantaged
3880,Female,50.58912921144733,Disadvantaged
3881,Male,48.84403116360208,Average
3882,Female,56.64592839956113,Very Disadvantaged
3883,Female,35.667680982745566,Affluent
3884,Male,51.5640560250777,Very Disadvantaged
3885,Male,45.4998271242397,Average
3886,Female,34.98726278635755,Affluent
3887,Female,32.34661086123563,Very Affluent
3888,Female,45.78574831020815,Very Disadvantaged
3889,Male,42.614934462683735,Disadvantaged
3890,Male,34.52764322315176,Average
3891,Male,35.5313286186214,Very Disadvantaged
3892,Female,44.92516791243217,Disadvantaged
3893,Female,80.21622401432812,Disadvantaged
3894,Female,19.09815788236669,Disadvantaged
3895,Female,60.059219832345995,Disadvantaged
3896,Female,29.562372731283375,Disadvantaged
3897,Male,59.59701797325111,Very Affluent
3898,Female,56.16971855751791,Disadvantaged
3899,Female,17.74706069107924,Disadvantaged
3900,Male,37.33794462102956,Average
3901,Male,26.487314632317364,Average
3902,Female,37.29489152583898,Disadvantaged
3903,Female,51.26507466065115,Affluent
3904,Female,42.34695944762999,Average
3905,Male,48.805882616861446,Very Disadvantaged
3906,Male,71.29040265091972,Affluent
3907,Female,50.44276041410238,Average
3908,Male,39.67300841068565,Very Affluent
3909,Female,50.58436772143976,Very Disadvantaged
3910,Male,21.088655063189844,Average
3911,Female,42.47893291608523,Disadvantaged
3912,Male,64.18373193995477,Average
3913,Female,36.02633087494897,Very Disadvantaged
3914,Male,38.36845789066443,Very Affluent
3915,Male,68.44435971986768,Very Affluent
3916,Male,36.77005049129801,Very Affluent
3917,Male,35.01983441524256,Disadvantaged
3918,Female,71.48630074595292,Very Affluent
3919,Male,15.088368001415372,Affluent
3920,Male,47.64155088816172,Average
3921,Female,29.192954857550355,Very Disadvantaged
3922,Male,19.7622318514229,Average
3923,Female,30.47457326086263,Very Disadvantaged
3924,Male,94.96617727706739,Very Affluent
3925,Female,35.05590060184001,Very Disadvantaged
3926,Female,63.88062158198565,Affluent
3927,Female,56.809796565771265,Average
3928,Male,35.48066086888662,Disadvantaged
3929,Female,64.51748438141739,Very Affluent
3930,Female,21.352951425160764,Very Disadvantaged
3931,Male,45.55498823842126,Very Disadvantaged
3932,Female,66.013665630579,Affluent
3933,Male,34.12440902114743,Disadvantaged
3934,Male,69.90051114174246,Affluent
3935,Female,49.25998651928162,Disadvantaged
3936,Male,59.45599321391988,Very Disadvantaged
3937,Male,25.565011028646442,Average
3938,Male,37.14357618179347,Very Disadvantaged
3939,Male,21.7792100804663,Average
3940,Female,26.332833889405222,Very Affluent
3941,Female,43.124179343026626,Affluent
3942,Female,23.793800092631198,Very Disadvantaged
3943,Male,61.7653049827211,Very Affluent
3944,Male,57.402818996226,Very Disadvantaged
3945,Female,54.50376405988423,Disadvantaged
3946,Female,68.39757159154,Very Affluent
3947,Male,44.73056036847517,Affluent
3948,Female,33.89033617073412,Disadvantaged
3949,Female,19.48747603153529,Affluent
3950,Male,55.30889235456387,Very Disadvantaged
3951,Female,44.43050428343354,Average
3952,Female,21.751870665878076,Very Disadvantaged
3953,Male,51.20089210579685,Very Affluent
3954,Female,32.71174265027635,Average
3955,Male,18.92313538713974,Average
3956,Female,48.57200381583097,Very Affluent
3957,Male,30.931359791206727,Very Disadvantaged
3958,Male,47.22745321987376,Disadvantaged
3959,Male,41.15690312885975,Very Disadvantaged
3960,Female,28.914379260395535,Disadvantaged
3961,Female,37.53691011727398,Disadvantaged
3962,Female,25.182059278997404,Disadvantaged
3963,Female,74.75744855328998,Average
3964,Male,41.22178832097566,Very Affluent
3965,Female,55.296024042324106,Very Disadvantaged
3966,Male,33.40707503127453,Disadvantaged
3967,Male,29.181930774365313,Average
3968,Female,38.58069399427181,Very Affluent
3969,Female,26.330580341798612,Average
3970,Female,85.6539444100631,Very Disadvantaged
3971,Female,24.63072179664278,Very Affluent
3972,Female,31.325121220021067,Very Disadvantaged
3973,Female,34.116946663756664,Disadvantaged
3974,Male,57.91037330306497,Affluent
3975,Female,43.600804363326475,Disadvantaged
3976,Female,57.13032302555178,Disadvantaged
3977,Female,32.850718424099554,Affluent
3978,Male,45.29554283678709,Very Disadvantaged
3979,Male,31.61857466845874,Very Affluent
3980,Male,18.690579521264585,Very Disadvantaged
3981,Female,36.18490820777692,Very Affluent
3982,Female,76.74734922730121,Disadvantaged
3983,Female,35.68197415279242,Affluent
3984,Female,37.213561985299144,Average
3985,Female,35.41181544114574,Average
3986,Male,28.752709015493856,Affluent
3987,Male,64.45435011045697,Disadvantaged
3988,Female,40.49543430206824,Very Affluent
3989,Male,48.27424543880964,Very Disadvantaged
3990,Male,32.13446022294515,Affluent
3991,Male,47.890133093703824,Average
3992,Female,30.62819022256838,Average
3993,Male,20.359872830521255,Average
3994,Male,54.948742926544305,Average
3995,Male,24.108213730755672,Very Affluent
3996,Female,17.748200702165995,Affluent
3997,Male,35.840217663893185,Affluent
3998,Female,52.519533037534195,Disadvantaged
3999,Male,49.962657113786484,Affluent
4000,Female,22.985679525305535,Very Affluent
4001,Female,41.822223915252316,Affluent
4002,Male,41.68541449427853,Disadvantaged
4003,Male,57.51120991667196,Average
4004,Female,57.184316413063165,Very Disadvantaged
4005,Male,32.655148520435084,Average
4006,Female,35.652232223312076,Affluent
4007,Male,50.26962483477401,Average
4008,Male,30.90486755211517,Very Affluent
4009,Male,38.84007324741255,Very Disadvantaged
4010,Male,28.239084495911897,Average
4011,Female,49.704053337183275,Very Affluent
4012,Male,45.800390115525445,Very Affluent
4013,Female,51.86245074070751,Very Disadvantaged
4014,Female,56.7429196790377,Average
4015,Male,76.50046996998952,Very Affluent
4016,Male,16.526477585738075,Affluent
4017,Female,55.24126630404317,Disadvantaged
4018,Male,30.750681294780996,Very Disadvantaged
4019,Male,66.22257851511912,Very Affluent
4020,Male,20.595758183355535,Very Affluent
4021,Male,37.54376491298277,Affluent
4022,Male,30.774993350958532,Very Affluent
4023,Male,33.73803111094479,Affluent
4024,Male,44.67996163340845,Very Disadvantaged
4025,Male,44.50853319258393,Average
4026,Male,37.90541197806444,Very Affluent
4027,Male,33.37131691864911,Disadvantaged
4028,Male,66.37211074104795,Very Disadvantaged
4029,Male,32.93127329370914,Very Affluent
4030,Female,15.175350488046636,Average
4031,Female,41.07457380478964,Very Affluent
4032,Male,52.39125085057468,Affluent
4033,Male,53.064660589269906,Very Affluent
4034,Female,66.36415624868648,Very Disadvantaged
4035,Male,33.925205773571484,Very Disadvantaged
4036,Male,33.348425923409856,Affluent
4037,Male,19.66470292101575,Affluent
4038,Male,38.74322511406368,Affluent
